Year,DOY,Hour,"Scalar B, nT",SW Proton Density,SW Plasma Speed,Kp index ,Sunspot,Dst-index,ap_index,f10.7_index,shifted_kp 
2021,97,7,999.9,999.9,9999,27,0,5,12,70.7,27
2021,97,8,999.9,999.9,9999,27,0,6,12,70.7,27
2021,97,9,999.9,999.9,9999,37,0,-4,22,70.7,27
2021,97,10,999.9,999.9,9999,37,0,-7,22,70.7,37
2021,97,11,999.9,999.9,9999,37,0,-8,22,70.7,37
2021,97,12,999.9,999.9,9999,37,0,-5,22,70.7,37
2021,97,13,999.9,999.9,9999,37,0,2,22,70.7,37
2021,97,14,999.9,999.9,9999,37,0,-8,22,70.7,37
2021,97,15,999.9,999.9,9999,43,0,-22,32,70.7,37
2021,97,16,999.9,999.9,9999,43,0,-24,32,70.7,43
2021,97,17,999.9,999.9,9999,43,0,-18,32,70.7,43
2021,97,18,999.9,999.9,9999,30,0,-19,15,70.7,43
2021,97,19,999.9,999.9,9999,30,0,-14,15,70.7,30
2021,97,20,999.9,999.9,9999,30,0,-14,15,70.7,30
2021,97,21,999.9,999.9,9999,10,0,-16,4,70.7,30
2021,97,22,5.1,5.5,487,10,0,-17,4,70.7,10
2021,97,23,6.2,4.6,471,10,0,-14,4,70.7,10
2021,98,0,5.4,4.7,468,10,0,-11,4,70.5,10
2021,98,1,4.7,5,465,10,0,-6,4,70.5,10
2021,98,2,4.3,4.6,463,10,0,-3,4,70.5,10
2021,98,3,4.2,3.3,471,7,0,-5,3,70.5,10
2021,98,4,2.9,2.4,484,7,0,-11,3,70.5,7
2021,98,5,2.1,2.6,482,7,0,-13,3,70.5,7
2021,98,6,2.3,2.5,482,0,0,-12,0,70.5,7
2021,98,7,2.5,2.7,479,0,0,-10,0,70.5,0
2021,98,8,2.5,2.7,479,0,0,-9,0,70.5,0
2021,98,9,2.2,2.4,473,10,0,-9,4,70.5,0
2021,98,10,2.1,2.5,469,10,0,-9,4,70.5,10
2021,98,11,2,2.5,467,10,0,-8,4,70.5,10
2021,98,12,2.1,2.7,458,10,0,-6,4,70.5,10
2021,98,13,2.9,2.6,448,10,0,-5,4,70.5,10
2021,98,14,1.9,2.7,449,10,0,-8,4,70.5,10
2021,98,15,1.9,3,442,7,0,-11,3,70.5,10
2021,98,16,2,2.9,430,7,0,-14,3,70.5,7
2021,98,17,1.9,3.1,426,7,0,-13,3,70.5,7
2021,98,18,2.2,3.5,426,17,0,-10,6,70.5,7
2021,98,19,2.9,3.7,425,17,0,-8,6,70.5,17
2021,98,20,3,3,415,17,0,-8,6,70.5,17
2021,98,21,2.5,3.8,418,10,0,-6,4,70.5,17
2021,98,22,2.9,3.5,417,10,0,-4,4,70.5,10
2021,98,23,3.4,3.7,411,10,0,-2,4,70.5,10
2021,99,0,3.7,4.1,407,3,0,-1,2,70.8,10
2021,99,1,3.9,3.9,395,3,0,-1,2,70.8,3
2021,99,2,4.4,3.7,388,3,0,-2,2,70.8,3
2021,99,3,3.4,4.3,399,20,0,-5,7,70.8,3
2021,99,4,2.7,4.9,407,20,0,-5,7,70.8,20
2021,99,5,2.9,5,404,20,0,-5,7,70.8,20
2021,99,6,3.1,5,404,0,0,-5,0,70.8,20
2021,99,7,2.6,5.3,400,0,0,-4,0,70.8,0
2021,99,8,3.1,4.7,401,0,0,-3,0,70.8,0
2021,99,9,3.2,4.4,392,7,0,-4,3,70.8,0
2021,99,10,3.3,4.1,393,7,0,-4,3,70.8,7
2021,99,11,3,4.1,395,7,0,-4,3,70.8,7
2021,99,12,3.1,4,382,3,0,-3,2,70.8,7
2021,99,13,3.4,3.5,381,3,0,-2,2,70.8,3
2021,99,14,3.9,2.8,382,3,0,-4,2,70.8,3
2021,99,15,3.4,3.6,396,10,0,-6,4,70.8,3
2021,99,16,2.6,3.7,398,10,0,-5,4,70.8,10
2021,99,17,2.6,3.6,403,10,0,-3,4,70.8,10
2021,99,18,2.6,3.5,405,0,0,-2,0,70.8,10
2021,99,19,3,3.7,396,0,0,-2,0,70.8,0
2021,99,20,3.1,3.9,396,0,0,1,0,70.8,0
2021,99,21,3,4,387,3,0,1,2,70.8,0
2021,99,22,2.8,4.1,395,3,0,1,2,70.8,3
2021,99,23,3.2,3.7,377,3,0,2,2,70.8,3
2021,100,0,3.4,3.5,372,7,0,2,3,70.8,3
2021,100,1,3.3,3.8,377,7,0,0,3,70.8,7
2021,100,2,3.5,2.7,370,7,0,0,3,70.8,7
2021,100,3,3.6,3.3,371,3,0,1,2,70.8,7
2021,100,4,3.6,3.2,363,3,0,0,2,70.8,3
2021,100,5,3.7,2.8,358,3,0,0,2,70.8,3
2021,100,6,3.8,2.5,347,3,0,-1,2,70.8,3
2021,100,7,3.7,3.5,364,3,0,0,2,70.8,3
2021,100,8,3.6,3.3,347,3,0,-1,2,70.8,3
2021,100,9,3.7,2.8,341,7,0,-2,3,70.8,3
2021,100,10,4,2.5,337,7,0,-3,3,70.8,7
2021,100,11,3.3,3.3,330,7,0,0,3,70.8,7
2021,100,12,3.8,3,327,10,0,0,4,70.8,7
2021,100,13,3.7,3.6,336,10,0,-1,4,70.8,10
2021,100,14,4,4.1,337,10,0,-3,4,70.8,10
2021,100,15,4.3,3.1,331,20,0,-7,7,70.8,10
2021,100,16,4.2,4.3,338,20,0,-10,7,70.8,20
2021,100,17,4.3,5.2,342,20,0,-5,7,70.8,20
2021,100,18,4.6,5.6,342,7,0,2,3,70.8,20
2021,100,19,5.2,4.8,343,7,0,4,3,70.8,7
2021,100,20,5.2,4.4,342,7,0,4,3,70.8,7
2021,100,21,5.3,4.9,341,17,0,1,6,70.8,7
2021,100,22,5.2,5.8,336,17,0,-4,6,70.8,17
2021,100,23,5.3,6.9,337,17,0,-4,6,70.8,17
2021,101,0,5.1,6.3,335,20,10,0,7,72.2,17
2021,101,1,5.1,5.9,332,20,10,2,7,72.2,20
2021,101,2,5.4,6.8,340,20,10,4,7,72.2,20
2021,101,3,4.2,12.1,349,23,10,4,9,72.2,20
2021,101,4,4.4,11,354,23,10,-3,9,72.2,23
2021,101,5,5,7.3,359,23,10,-10,9,72.2,23
2021,101,6,4.5,6.8,356,17,10,-9,6,72.2,23
2021,101,7,4.2,6.8,359,17,10,-7,6,72.2,17
2021,101,8,3.8,7.3,358,17,10,-5,6,72.2,17
2021,101,9,3.6,7.4,361,7,10,-4,3,72.2,17
2021,101,10,2.9,7.1,360,7,10,-3,3,72.2,7
2021,101,11,2.9,7.1,360,7,10,-2,3,72.2,7
2021,101,12,2.7,7.1,354,7,10,-2,3,72.2,7
2021,101,13,3.2,7.2,355,7,10,-1,3,72.2,7
2021,101,14,3.8,7.1,354,7,10,2,3,72.2,7
2021,101,15,4.2,7.4,350,7,10,1,3,72.2,7
2021,101,16,4.3,7.4,348,7,10,1,3,72.2,7
2021,101,17,4.4,6.6,339,7,10,2,3,72.2,7
2021,101,18,4.6,6.8,341,20,10,2,7,72.2,7
2021,101,19,5.4,5.6,348,20,10,3,7,72.2,20
2021,101,20,6.4,5.5,349,20,10,-1,7,72.2,20
2021,101,21,6.2,6.8,357,17,10,-5,6,72.2,20
2021,101,22,5.8,6,345,17,10,-1,6,72.2,17
2021,101,23,5.4,7.1,353,17,10,6,6,72.2,17
2021,102,0,4.8,6,342,10,14,10,4,74.5,17
2021,102,1,4.7,7.8,357,10,14,12,4,74.5,10
2021,102,2,4.9,7.4,350,10,14,10,4,74.5,10
2021,102,3,5,6.8,349,3,14,10,2,74.5,10
2021,102,4,5.4,7.5,349,3,14,7,2,74.5,3
2021,102,5,5.5,7.2,353,3,14,3,2,74.5,3
2021,102,6,5.5,6.6,355,7,14,-3,3,74.5,3
2021,102,7,6.3,6.3,352,7,14,-4,3,74.5,7
2021,102,8,6.1,5.9,352,7,14,-4,3,74.5,7
2021,102,9,5.8,6.2,349,17,14,-3,6,74.5,7
2021,102,10,5.9,6,343,17,14,-1,6,74.5,17
2021,102,11,5,7.2,363,17,14,1,6,74.5,17
2021,102,12,4.1,8,365,13,14,-2,5,74.5,17
2021,102,13,3.4,8.1,365,13,14,0,5,74.5,13
2021,102,14,3.5,8.6,375,13,14,-1,5,74.5,13
2021,102,15,4.5,8.5,377,20,14,-1,7,74.5,13
2021,102,16,4,8.8,373,20,14,-5,7,74.5,20
2021,102,17,3.6,7.8,370,20,14,-2,7,74.5,20
2021,102,18,3.5,7.7,372,10,14,2,4,74.5,20
2021,102,19,2.9,7.6,371,10,14,5,4,74.5,10
2021,102,20,3.8,7.1,371,10,14,7,4,74.5,10
2021,102,21,4.2,7.2,370,7,14,8,3,74.5,10
2021,102,22,3.7,8.3,379,7,14,7,3,74.5,7
2021,102,23,3.8,8.2,377,7,14,9,3,74.5,7
2021,103,0,4.1,8,373,3,19,10,2,73.6,7
2021,103,1,3.8,8,373,3,19,12,2,73.6,3
2021,103,2,3.4,8.1,369,3,19,11,2,73.6,3
2021,103,3,3.2,8,365,10,19,10,4,73.6,3
2021,103,4,3,8,359,10,19,6,4,73.6,10
2021,103,5,3.3,7.7,358,10,19,4,4,73.6,10
2021,103,6,3.6,7.4,355,7,19,2,3,73.6,10
2021,103,7,3.3,6.8,358,7,19,-1,3,73.6,7
2021,103,8,3.7,6.7,357,7,19,-2,3,73.6,7
2021,103,9,4.1,6.8,357,13,19,-1,5,73.6,7
2021,103,10,4.2,6.3,353,13,19,-2,5,73.6,13
2021,103,11,4.1,6,350,13,19,-6,5,73.6,13
2021,103,12,4.3,7.8,362,13,19,-2,5,73.6,13
2021,103,13,4.3,8.5,364,13,19,-1,5,73.6,13
2021,103,14,5,8,363,13,19,1,5,73.6,13
2021,103,15,5.5,8.3,357,20,19,2,7,73.6,13
2021,103,16,4.5,11.3,354,20,19,2,7,73.6,20
2021,103,17,4.6,12.2,355,20,19,7,7,73.6,20
2021,103,18,5.2,10.7,353,13,19,10,5,73.6,20
2021,103,19,5.6,7.2,347,13,19,6,5,73.6,13
2021,103,20,6.7,4.5,345,13,19,7,5,73.6,13
2021,103,21,7,4.5,343,17,19,7,6,73.6,13
2021,103,22,6.4,5.5,354,17,19,8,6,73.6,17
2021,103,23,5,8.5,354,17,19,6,6,73.6,17
2021,104,0,4.2,6.4,357,7,21,4,3,74.3,17
2021,104,1,3.5,7.5,361,7,21,7,3,74.3,7
2021,104,2,3.9,7.7,367,7,21,9,3,74.3,7
2021,104,3,3.9,9.9,369,10,21,12,4,74.3,7
2021,104,4,5.5,6.8,361,10,21,8,4,74.3,10
2021,104,5,6,6.1,366,10,21,7,4,74.3,10
2021,104,6,4.7,5.6,385,0,21,7,0,74.3,10
2021,104,7,5.1,5.4,377,0,21,6,0,74.3,0
2021,104,8,4.7,4.7,384,0,21,6,0,74.3,0
2021,104,9,4.8,4.3,386,17,21,4,6,74.3,0
2021,104,10,3.4,5.4,385,17,21,4,6,74.3,17
2021,104,11,4.8,4.9,396,17,21,4,6,74.3,17
2021,104,12,4.2,5,412,10,21,4,4,74.3,17
2021,104,13,4.8,4.6,417,10,21,9,4,74.3,10
2021,104,14,4.9,5.4,434,10,21,11,4,74.3,10
2021,104,15,4,5.8,451,17,21,10,6,74.3,10
2021,104,16,4.1,5.5,427,17,21,6,6,74.3,17
2021,104,17,5,4,401,17,21,8,6,74.3,17
2021,104,18,4.3,7.1,411,20,21,16,7,74.3,17
2021,104,19,3.8,7.8,425,20,21,18,7,74.3,20
2021,104,20,3.8,8.1,420,20,21,18,7,74.3,20
2021,104,21,3.1,12.4,414,30,21,18,15,74.3,20
2021,104,22,3.4,11.1,407,30,21,11,15,74.3,30
2021,104,23,2.3,12.4,402,30,21,11,15,74.3,30
2021,105,0,1.9,12.3,395,30,25,13,15,76,30
2021,105,1,4,10.1,399,30,25,11,15,76,30
2021,105,2,3.3,13.1,380,30,25,18,15,76,30
2021,105,3,3.3,15.4,371,33,25,20,18,76,30
2021,105,4,6.8,12,387,33,25,19,18,76,33
2021,105,5,7.9,7.2,394,33,25,4,18,76,33
2021,105,6,7.6,7.9,391,47,25,-11,39,76,33
2021,105,7,8.1,10.7,400,47,25,-14,39,76,47
2021,105,8,9,12.3,389,47,25,0,39,76,47
2021,105,9,9.2,14.7,377,10,25,6,4,76,47
2021,105,10,9.8,14.2,378,10,25,6,4,76,10
2021,105,11,10.2,9.6,380,10,25,2,4,76,10
2021,105,12,10.2,12.1,371,23,25,5,9,76,10
2021,105,13,10.4,13.3,364,23,25,10,9,76,23
2021,105,14,8.6,7.3,347,23,25,6,9,76,23
2021,105,15,6.4,13,341,20,25,7,7,76,23
2021,105,16,6.3,10.6,337,20,25,2,7,76,20
2021,105,17,6.3,9,339,20,25,1,7,76,20
2021,105,18,6.1,9.8,360,7,25,2,3,76,20
2021,105,19,6.1,10,355,7,25,1,3,76,7
2021,105,20,5.1,11.5,343,7,25,3,3,76,7
2021,105,21,5.2,9.8,353,13,25,0,5,76,7
2021,105,22,6.1,7.3,353,13,25,0,5,76,13
2021,105,23,5.9,7.8,353,13,25,2,5,76,13
2021,106,0,4.1,19.3,380,20,35,16,7,75.2,13
2021,106,1,3.7,18.1,382,20,35,16,7,75.2,20
2021,106,2,5.3,12.5,396,20,35,14,7,75.2,20
2021,106,3,6.3,5.4,407,23,35,4,9,75.2,20
2021,106,4,6.5,4,408,23,35,2,9,75.2,23
2021,106,5,6.5,4.6,412,23,35,0,9,75.2,23
2021,106,6,6.4,5,410,27,35,-8,12,75.2,23
2021,106,7,6.6,6,412,27,35,-12,12,75.2,27
2021,106,8,6.3,8.6,408,27,35,-13,12,75.2,27
2021,106,9,6,5.7,421,23,35,-8,9,75.2,27
2021,106,10,6.3,5.4,437,23,35,-4,9,75.2,23
2021,106,11,6.9,5.4,453,23,35,-2,9,75.2,23
2021,106,12,7.2,5.1,463,33,35,-7,18,75.2,23
2021,106,13,6.7,7,466,33,35,-13,18,75.2,33
2021,106,14,5.9,8.6,450,33,35,-12,18,75.2,33
2021,106,15,8.3,8.8,431,30,35,-7,15,75.2,33
2021,106,16,10.6,8.3,424,30,35,-4,15,75.2,30
2021,106,17,11.9,7.5,434,30,35,-12,15,75.2,30
2021,106,18,11.8,7.2,426,50,35,-30,48,75.2,30
2021,106,19,11.8,7.7,440,50,35,-45,48,75.2,50
2021,106,20,12.2,5.1,435,50,35,-48,48,75.2,50
2021,106,21,11.6,4.7,443,43,35,-42,32,75.2,50
2021,106,22,11.1,5.1,474,43,35,-34,32,75.2,43
2021,106,23,11.4,5.1,447,43,35,-41,32,75.2,43
2021,107,0,11.3,4.8,456,43,15,-38,32,75.9,43
2021,107,1,10.2,5.5,491,43,15,-31,32,75.9,43
2021,107,2,7.6,6.3,527,43,15,-37,32,75.9,43
2021,107,3,8,5.6,528,47,15,-39,39,75.9,43
2021,107,4,8.1,4.7,547,47,15,-49,39,75.9,47
2021,107,5,8.2,4.7,578,47,15,-54,39,75.9,47
2021,107,6,7.6,5.2,582,47,15,-44,39,75.9,47
2021,107,7,7,5,584,47,15,-49,39,75.9,47
2021,107,8,5.7,4.6,599,47,15,-44,39,75.9,47
2021,107,9,5,4.6,586,37,15,-42,22,75.9,47
2021,107,10,5.5,4.6,573,37,15,-32,22,75.9,37
2021,107,11,6.2,5.3,532,37,15,-24,22,75.9,37
2021,107,12,5,6.8,528,43,15,-21,32,75.9,37
2021,107,13,7.5,4.8,582,43,15,-22,32,75.9,43
2021,107,14,7.3,4.2,600,43,15,-23,32,75.9,43
2021,107,15,5.6,5.1,608,37,15,-24,22,75.9,43
2021,107,16,6.4,4.3,600,37,15,-27,22,75.9,37
2021,107,17,6.6,3.9,587,37,15,-34,22,75.9,37
2021,107,18,5.9,3.2,593,30,15,-30,15,75.9,37
2021,107,19,5,3,617,30,15,-26,15,75.9,30
2021,107,20,5.3,3,626,30,15,-27,15,75.9,30
2021,107,21,5.6,3.3,625,37,15,-25,22,75.9,30
2021,107,22,5.6,3.5,636,37,15,-22,22,75.9,37
2021,107,23,5.5,3.2,621,37,15,-20,22,75.9,37
2021,108,0,5.7,3.5,634,37,18,-17,22,76.4,37
2021,108,1,5.9,3.5,636,37,18,-21,22,76.4,37
2021,108,2,5.7,3.7,625,37,18,-23,22,76.4,37
2021,108,3,5,3.2,640,33,18,-19,18,76.4,37
2021,108,4,4.6,2.6,648,33,18,-21,18,76.4,33
2021,108,5,4.7,2.6,650,33,18,-25,18,76.4,33
2021,108,6,4.5,3.1,654,33,18,-30,18,76.4,33
2021,108,7,4.9,2.8,668,33,18,-33,18,76.4,33
2021,108,8,4.1,3,651,33,18,-32,18,76.4,33
2021,108,9,4.1,2.9,647,37,18,-28,22,76.4,33
2021,108,10,4,2.3,637,37,18,-29,22,76.4,37
2021,108,11,4,2,624,37,18,-22,22,76.4,37
2021,108,12,2.9,1.9,615,27,18,-23,12,76.4,37
2021,108,13,3,1.7,575,27,18,-27,12,76.4,27
2021,108,14,2.6,1.8,554,27,18,-27,12,76.4,27
2021,108,15,2.4,2.1,543,23,18,-27,9,76.4,27
2021,108,16,2.8,2.8,546,23,18,-26,9,76.4,23
2021,108,17,3,3.2,553,23,18,-23,9,76.4,23
2021,108,18,3.7,3.6,541,30,18,-19,15,76.4,23
2021,108,19,5,4.5,542,30,18,-15,15,76.4,30
2021,108,20,5.3,5.8,552,30,18,-16,15,76.4,30
2021,108,21,5.2,7.4,560,33,18,-16,18,76.4,30
2021,108,22,5.5,7.9,559,33,18,-22,18,76.4,33
2021,108,23,6,6.9,544,33,18,-18,18,76.4,33
2021,109,0,6,5.7,566,33,36,-13,18,81.1,33
2021,109,1,5.6,5.6,567,33,36,-18,18,81.1,33
2021,109,2,6.1,5.5,577,33,36,-15,18,81.1,33
2021,109,3,6.2,5,594,37,36,-20,22,81.1,33
2021,109,4,5.1,4.4,593,37,36,-28,22,81.1,37
2021,109,5,3.4,2.5,616,37,36,-30,22,81.1,37
2021,109,6,3.9,2.7,627,30,36,-24,15,81.1,37
2021,109,7,4.5,3.1,623,30,36,-20,15,81.1,30
2021,109,8,4.8,3.4,611,30,36,-27,15,81.1,30
2021,109,9,4.1,3.6,631,33,36,-23,18,81.1,30
2021,109,10,4.4,3.4,635,33,36,-16,18,81.1,33
2021,109,11,4.3,3.3,635,33,36,-10,18,81.1,33
2021,109,12,4.2,3.2,623,30,36,-11,15,81.1,33
2021,109,13,4.4,3.2,628,30,36,-10,15,81.1,30
2021,109,14,4.2,3.2,627,30,36,-15,15,81.1,30
2021,109,15,4.2,3.2,620,27,36,-20,12,81.1,30
2021,109,16,5.1,2.8,606,27,36,-24,12,81.1,27
2021,109,17,5.3,2.7,635,27,36,-19,12,81.1,27
2021,109,18,5.1,3.1,620,33,36,-15,18,81.1,27
2021,109,19,4.8,2.9,631,33,36,-18,18,81.1,33
2021,109,20,4.6,2.7,606,33,36,-23,18,81.1,33
2021,109,21,4.3,3.2,616,33,36,-29,18,81.1,33
2021,109,22,4.7,2.9,598,33,36,-27,18,81.1,33
2021,109,23,5.1,3.4,654,33,36,-16,18,81.1,33
2021,110,0,5.2,3.6,654,27,57,-11,12,83.7,33
2021,110,1,5.4,3.5,640,27,57,-10,12,83.7,27
2021,110,2,5.4,3.5,635,27,57,-10,12,83.7,27
2021,110,3,4.9,3.9,630,30,57,-10,15,83.7,27
2021,110,4,4.1,3.5,627,30,57,-11,15,83.7,30
2021,110,5,3.5,2.9,627,30,57,-14,15,83.7,30
2021,110,6,3.5,2.9,627,20,57,-11,7,83.7,30
2021,110,7,3.4,2.6,612,20,57,-13,7,83.7,20
2021,110,8,3.5,2.7,609,20,57,-18,7,83.7,20
2021,110,9,3.7,2.9,605,30,57,-20,15,83.7,20
2021,110,10,3.5,2.9,604,30,57,-15,15,83.7,30
2021,110,11,3.4,2.8,605,30,57,-14,15,83.7,30
2021,110,12,3.5,2.9,591,17,57,-15,6,83.7,30
2021,110,13,3.8,2.7,598,17,57,-15,6,83.7,17
2021,110,14,3.9,2.6,592,17,57,-14,6,83.7,17
2021,110,15,3.7,2.5,585,23,57,-15,9,83.7,17
2021,110,16,4,2.7,594,23,57,-15,9,83.7,23
2021,110,17,4.2,2.5,605,23,57,-20,9,83.7,23
2021,110,18,4.3,2.4,612,33,57,-18,18,83.7,23
2021,110,19,3.2,2.4,604,33,57,-15,18,83.7,33
2021,110,20,4,2.3,612,33,57,-14,18,83.7,33
2021,110,21,3.6,2.7,603,30,57,-17,15,83.7,33
2021,110,22,3.5,2.8,583,30,57,-22,15,83.7,30
2021,110,23,3.3,3,574,30,57,-22,15,83.7,30
2021,111,0,4.1,2.9,560,20,46,-18,7,77.7,30
2021,111,1,4.5,2.8,546,20,46,-15,7,77.7,20
2021,111,2,4.9,2.1,535,20,46,-12,7,77.7,20
2021,111,3,4.5,1.9,527,23,46,-13,9,77.7,20
2021,111,4,4.1,2.6,561,23,46,-11,9,77.7,23
2021,111,5,4,2.5,560,23,46,-13,9,77.7,23
2021,111,6,4.1,2.4,570,23,46,-11,9,77.7,23
2021,111,7,2.8,2.4,558,23,46,-15,9,77.7,23
2021,111,8,2.9,2.5,555,23,46,-16,9,77.7,23
2021,111,9,3.1,2.5,547,17,46,-12,6,77.7,23
2021,111,10,4.1,2.5,536,17,46,-10,6,77.7,17
2021,111,11,3,2.9,544,17,46,-9,6,77.7,17
2021,111,12,2.8,3.1,533,17,46,-9,6,77.7,17
2021,111,13,3.7,2.6,529,17,46,-12,6,77.7,17
2021,111,14,3.3,2.1,523,17,46,-16,6,77.7,17
2021,111,15,3.1,1.8,524,7,46,-20,3,77.7,17
2021,111,16,2.9,1.7,512,7,46,-21,3,77.7,7
2021,111,17,2.6,1.6,497,7,46,-18,3,77.7,7
2021,111,18,2.3,1.5,491,7,46,-14,3,77.7,7
2021,111,19,1.7,1.6,487,7,46,-11,3,77.7,7
2021,111,20,1.9,1.7,487,7,46,-10,3,77.7,7
2021,111,21,1.9,1.8,479,10,46,-11,4,77.7,7
2021,111,22,2.1,1.8,477,10,46,-12,4,77.7,10
2021,111,23,2.2,1.9,471,10,46,-11,4,77.7,10
2021,112,0,1.9,2.1,462,13,44,-9,5,78.6,10
2021,112,1,2,2.2,464,13,44,-7,5,78.6,13
2021,112,2,2.2,2.4,462,13,44,-4,5,78.6,13
2021,112,3,2.2,2.5,454,13,44,-5,5,78.6,13
2021,112,4,2.4,2.7,449,13,44,-8,5,78.6,13
2021,112,5,2.5,2.9,445,13,44,-7,5,78.6,13
2021,112,6,2.2,2.9,440,13,44,-7,5,78.6,13
2021,112,7,2.6,3.3,444,13,44,-5,5,78.6,13
2021,112,8,3.2,4.4,450,13,44,-3,5,78.6,13
2021,112,9,3,5.2,450,13,44,-4,5,78.6,13
2021,112,10,3.2,4.7,429,13,44,-6,5,78.6,13
2021,112,11,3.2,5.3,433,13,44,-3,5,78.6,13
2021,112,12,4.1,5.3,423,13,44,-2,5,78.6,13
2021,112,13,4,5.3,419,13,44,-1,5,78.6,13
2021,112,14,4.2,4.5,415,13,44,-3,5,78.6,13
2021,112,15,4.2,4.3,412,0,44,-5,0,78.6,13
2021,112,16,4,4.4,410,0,44,-7,0,78.6,0
2021,112,17,3.4,5.1,416,0,44,-2,0,78.6,0
2021,112,18,4,4.4,411,3,44,0,2,78.6,0
2021,112,19,3.3,5.1,409,3,44,3,2,78.6,3
2021,112,20,2.7,5.4,402,3,44,5,2,78.6,3
2021,112,21,3.2,5.3,411,20,44,2,7,78.6,3
2021,112,22,3.3,5.4,408,20,44,-3,7,78.6,20
2021,112,23,3.6,5.3,407,20,44,-5,7,78.6,20
2021,113,0,3.3,5.2,388,27,37,-8,12,76.1,20
2021,113,1,3.5,5.6,388,27,37,-6,12,76.1,27
2021,113,2,3.6,6,398,27,37,-1,12,76.1,27
2021,113,3,3.5,6.1,392,27,37,-2,12,76.1,27
2021,113,4,3.7,5.8,401,27,37,-4,12,76.1,27
2021,113,5,2.9,5.9,396,27,37,-7,12,76.1,27
2021,113,6,2.9,6,402,20,37,-4,7,76.1,27
2021,113,7,3.2,6.6,405,20,37,-4,7,76.1,20
2021,113,8,2.5,7,399,20,37,-7,7,76.1,20
2021,113,9,4.2,6.8,404,20,37,-4,7,76.1,20
2021,113,10,3,7.7,387,20,37,-2,7,76.1,20
2021,113,11,2.7,7.4,387,20,37,-1,7,76.1,20
2021,113,12,3.6,6.7,384,10,37,-1,4,76.1,20
2021,113,13,3.6,6.6,381,10,37,-4,4,76.1,10
2021,113,14,4,6.8,377,10,37,-7,4,76.1,10
2021,113,15,5,8.9,386,30,37,-6,15,76.1,10
2021,113,16,5.9,9.5,382,30,37,-11,15,76.1,30
2021,113,17,7,9.3,374,30,37,-6,15,76.1,30
2021,113,18,7.1,10.6,371,27,37,-1,12,76.1,30
2021,113,19,7.6,14.9,387,27,37,5,12,76.1,27
2021,113,20,8.3,15.6,392,27,37,2,12,76.1,27
2021,113,21,9.8,12.9,397,43,37,-4,32,76.1,27
2021,113,22,9.3,8.2,435,43,37,-13,32,76.1,43
2021,113,23,7.8,8.4,443,43,37,-19,32,76.1,43
2021,114,0,7.2,8.4,453,27,54,-12,12,77.7,43
2021,114,1,7.6,8.9,454,27,54,-4,12,77.7,27
2021,114,2,5.8,5.1,480,27,54,-5,12,77.7,27
2021,114,3,4.8,4.5,480,27,54,-10,12,77.7,27
2021,114,4,4.8,4.2,471,27,54,-16,12,77.7,27
2021,114,5,4.5,3.8,489,27,54,-17,12,77.7,27
2021,114,6,4.4,4,470,17,54,-19,6,77.7,27
2021,114,7,4.3,3.8,471,17,54,-17,6,77.7,17
2021,114,8,3.5,3.5,474,17,54,-20,6,77.7,17
2021,114,9,3.6,3.3,477,20,54,-20,7,77.7,17
2021,114,10,3.7,3.2,468,20,54,-15,7,77.7,20
2021,114,11,3.6,3,456,20,54,-15,7,77.7,20
2021,114,12,3.7,2.6,454,13,54,-17,5,77.7,20
2021,114,13,3.5,2.4,447,13,54,-19,5,77.7,13
2021,114,14,3.6,2.5,443,13,54,-20,5,77.7,13
2021,114,15,3.5,2.9,445,10,54,-21,4,77.7,13
2021,114,16,3.6,2.8,442,10,54,-22,4,77.7,10
2021,114,17,3.8,3,436,10,54,-18,4,77.7,10
2021,114,18,3.9,2.9,439,13,54,-13,5,77.7,10
2021,114,19,4,2.5,427,13,54,-13,5,77.7,13
2021,114,20,4.3,3.2,442,13,54,-12,5,77.7,13
2021,114,21,4.6,3.6,432,27,54,-15,12,77.7,13
2021,114,22,4.8,3.9,431,27,54,-18,12,77.7,27
2021,114,23,8.6,5.7,471,27,54,-10,12,77.7,27
2021,115,0,9.4,8.2,481,50,55,-17,48,78.7,27
2021,115,1,7.5,5.5,478,50,55,-25,48,78.7,50
2021,115,2,8.7,4.7,472,50,55,-26,48,78.7,50
2021,115,3,8.3,3.9,463,40,55,-34,27,78.7,50
2021,115,4,7.6,2.7,480,40,55,-41,27,78.7,40
2021,115,5,8.2,3.3,482,40,55,-38,27,78.7,40
2021,115,6,7.7,4.2,484,27,55,-30,12,78.7,40
2021,115,7,7.6,5.3,490,27,55,-24,12,78.7,27
2021,115,8,7,5.6,470,27,55,-27,12,78.7,27
2021,115,9,6.6,4.9,463,27,55,-30,12,78.7,27
2021,115,10,7,4.3,476,27,55,-32,12,78.7,27
2021,115,11,7.7,3.2,480,27,55,-39,12,78.7,27
2021,115,12,7.4,2.5,477,27,55,-38,12,78.7,27
2021,115,13,7.1,2.4,472,27,55,-33,12,78.7,27
2021,115,14,6.7,1.8,502,27,55,-31,12,78.7,27
2021,115,15,6.6,1.7,500,17,55,-34,6,78.7,27
2021,115,16,6.7,1.6,483,17,55,-37,6,78.7,17
2021,115,17,6.6,1.8,480,17,55,-36,6,78.7,17
2021,115,18,6.1,3.1,481,33,55,-30,18,78.7,17
2021,115,19,6,2.2,475,33,55,-20,18,78.7,33
